,0,1,2
1455,lip,tremble,
1456,ron,assure,
1457,,catch,maniac
1458,ron,add,
1459,attack,have,effect
1460,fletchley,come,
1461,harry,open,mouth
1462,harry,find,ron
1463,binns,ask,
1464,fu,say,
1465,,do,inch
1466,,ask,harry
1467,ron,say,
1468,harry,tell,ron
1469,ron,say,
1470,hermione,emerge,
1471,harry,say,
1472,hermione,say,
1473,harry,say,
1474,hermione,say,
1475,,find,story
1476,ron,say,
1477,hermione,say,
1478,,have,day
1479,,need,inch
1480,ron,lead,way
1481,his,enter,room
1482,people,say,
1483,routine,vary,
1484,binns,open,note
1485,hermione,put,hand
1486,ture,look,
1487,hermione,say,
1488,head,come,
1489,binns,blink,125
1490,,clear,throat
1491,hand,wave,
1492,binns,look,
1493,student,interrupt,
1494,binns,say,
1495,class,hang,
1496,face,turn,
1497,,build,castle
1498,founder,work,
1499,disagreement,spring,
1500,rift,begin,
1501,slytherin,wish,
1502,binns,pause,
1503,story,go,
1504,slytherin,seal,chamber
1505,binns,look,
1506,tale,tell,
1507,binns,say,
1508,class,exchange,look
1509,binns,say,
1510,finnigan,say,
1511,binns,say,
1512,succession,find,thing
1513,binns,snap,
1514,thomas,begin,
1515,class,sink,
1516,ron,tell,harry
1517,,get,train
1518,hermione,nod,
1519,stomach,drop,
1520,harry,tell,that
1521,harry,think,
1522,hat,say,
1523,creevy,go,
1524,harry,say,
1525,harry,say,
1526,hermione,wonder,
1527,harry,say,
1528,fletchley,run,
1529,ron,say,
1530,crowd,thin,
1531,ron,ask,hermione
1532,dumbledore,cure,
1533,,turn,corner
1534,ron,mutter,
1535,harry,say,
1536,hermione,say,
1537,harry,get,
1538,hermione,point,
1539,thread,dangle,
1540,hermione,say,
1541,ron,stand,
1542,harry,say,
1543,ron,say,
1544,hermione,say,
1545,,use,spider
1546,ron,say,
1547,hermione,giggle,
1548,ron,say,
1549,hermione,try,
1550,harry,say,
1551,,remember,water
1552,that,come,
1553,ron,say,
1554,harry,say,
1555,gruffly,say,
1556,hermione,say,
1557,,open,door
1558,door,flake,
1559,hermione,put,finger
1560,harry,go,
1561,myrtle,float,
1562,hermione,agree,
1563,harry,mouth,
1564,myrtle,say,
1565,harry,say,
1566,myrtle,say,
1567,hermione,say,
1568,one,want,
1569,hermione,say,
1570,harry,say,
1571,myrtle,say,
1572,helpfully,say,
1573,myrtle,give,sob
1574,harry,stand,
1575,harry,close,door
1576,weasley,stop,
1577,ron,shrug,
1578,percy,swell,
1579,perry,say,
1580,,lay,finger
1581,percy,say,
1582,ron,say,
1583,percy,say,
1584,harry,choose,seat
1585,,ignite,parchment
1586,hermione,follow,suit
1587,ron,say,
1588,hermione,look,
1589,ron,say,
1590,hermione,say,
1591,harry,say,
1592,ron,say,
1593,hermione,say,
1594,harry,say,
1595,hermione,say,
1596,ron,say,
1597,hermione,say,
1598,harry,say,
1599,hermione,say,
1600,ron,say,
1601,snape,mention,
1602,malfoy,tell,
1603,ron,say,
1604,hermione,say,
1605,snape,say,
1606,,need,note
1607,ron,say,
1608,hermione,say,
1609,ron,say,
1610,lockhart,bring,creature
1611,,read,passage
1612,,pick,harry
1613,,put,wand
1614,fur,vanish,
1615,fang,shrink,
1616,simple,remember,
1617,ring,get,
1618,,compose,poem
1619,class,begin,
1620,harry,return,
1621,harry,mutter,
1622,hermione,say,
1623,,approach,desk
1624,hermione,stammer,
1625,,hold,piece
1626,lockhart,say,
1627,hermione,say,
1628,lockhart,say,
1629,,scrawl,signature
1630,lockhart,say,
1631,harry,make,noise
1632,ron,say,
1633,hermione,say,
1634,,drop,voice
1635,ron,say,
1636,pince,hold,note
1637,hermione,put,
1638,,guarantee,privacy
1639,myrtle,cry,
1640,hermione,open,potions
1641,hermione,say,
1642,139,hop,
1643,hermione,say,
1644,,scan,recipe
1645,oooh,know,
1646,ron,say,
1647,,mean,bit
1648,hermione,continue,
1649,ron,turn,
1650,hermione,shut,book
1651,ron,say,
1652,lacewing,get,
1653,ron,say,
1654,malfoy,attack,muggleborns
1655,eye,narrow,
1656,ron,mutter,
1657,harry,wake,
1658,school,start,
1659,ron,come,
1660,team,pull,
1661,point,deny,
1662,,get,people
1663,malfoy,buy,way
1664,wood,turn,
1665,fred,say,
1666,roar,greet,
1667,slytherin,beat,
1668,hooch,ask,flint
1669,hooch,say,
1670,player,rise,
1671,harry,fly,
1672,george,say,
1673,harry,saw,
1674,harry,drop,
1675,bludger,swerve,
1676,harry,put,burst
1677,weasley,wait,
1678,fred,yell,
1679,harry,felt,
1680,broom,do,job
1681,fred,fly,
1682,grunt,swing,bat
1683,george,say,
1684,bludger,break,nose
1685,wood,get,message
1686,rang,dive,
1687,wood,say,
1688,angelina,score,
1689,george,say,
1690,,leave,harry
1691,slytherins,do,
1692,wood,say,
1693,hooch,walk,
1694,harry,see,
1695,harry,say,
1696,fred,say,
1697,,take,head
1698,wood,look,
1699,spinner,say,
1700,harry,say,
1701,george,say,
1702,hooch,join,
1703,,ask,wood
1704,wood,look,
1705,,hear,harry
1706,rain,fall,
1707,harry,kick,
1708,rain,speckle,glass
1709,,begin,kind
1710,bludger,trail,
1711,,hover,inch
1712,harry,hang,
1713,bludger,hit,
1714,malfoy,think,
1715,,gasp,the
1716,harry,take,hand
1717,,grip,broom
1718,arm,hang,
1719,,saw,glitter
1720,lockhart,say,
1721,harry,say,
1722,,hear,noise
1723,lockhart,say,
1724,harry,say,
1725,wood,say,
1726,d,say,
1727,harry,spot,fred
1728,weasley,wrestle,bludger
1729,lockhart,say,
1730,harry,say,
1731,sensation,start,
1732,,dare,look
1733,face,turn,
1734,creevey,begin,
1735,arm,hurt,
1736,lockhart,say,
1737,that,happen,
1738,lockhart,mend,bone
1739,,mend,bone
1740,harry,say,
1741,pomfrey,say,
1742,hermione,wait,
1743,,take,while
1744,ron,call,
1745,hermione,say,
1746,harry,say,
1747,arm,flap,
1748,hermione,come,
1749,pomfrey,hold,bottle
1750,,take,gro
1751,,burn,mouth
1752,148,treat,
1753,ron,say,
1754,hermione,say,
1755,harry,say,
1756,,get,bit
1757,ron,say,
1758,door,burst,
1759,rest,arrive,
1760,george,say,
1761,malfoy,seem,
1762,,bring,cake
1763,,get,bone
1764,harry,wake,
1765,arm,felt,
1766,eye,peer,
1767,tear,run,nose
1768,dobby,warn,
1769,,heed,dobby
1770,potter,go,
1771,harry,heave,
1772,lip,tremble,
1773,,stop,barrier
1774,dobby,say,
1775,dobby,hide,
1776,dobby,care,
1777,dobby,have,
1778,harry,slump,
1779,dobby,strangle,
1780,dobby,smile,
1781,dobby,get,
1782,,blow,nose
1783,d'you,wear,thing
1784,dobby,say,
1785,dobby,mop,eye
1786,dobby,think,
1787,,mean,bludger
1788,dobby,want,
1789,dobby,want,
1790,harry,say,
1791,potter,know,
1792,dobby,groan,
1793,dobby,remember,
1794,life,improve,
1795,potter,survive,
1796,freeze,grab,jug
1797,harry,whisper,
1798,,seize,wrist
1799,elf,stammer,
1800,potter,meddle,
1801,harry,say,
1802,dobby,tell,
1803,,squeal,elf
1804,harry,say,
1805,potter,risk,life
1806,,moan,dobby
1807,dobby,freeze,
1808,harry,hear,
1809,dobby,go,
1810,,breathe,elf
1811,dumbledore,back,
1812,,carry,end
1813,mcgonagall,appear,a
1814,harry,lay,
1815,,hear,voice
1816,,hear,intake
1817,pomfrey,whisper,
1818,dumbledore,say,
1819,minerva,find,
1820,mcgonagall,say,
1821,stomach,give,lurch
1822,ray,lay,
1823,mcgonagall,say,
1824,three,star,
1825,dumbledore,lean,
1826,dumbledore,answer,
1827,,open,back
1828,pomfrey,say,
1829,jet,hiss,
1830,harry,catch,smell
1831,pomfrey,say,
1832,this,mean,
1833,mcgonagall,ask,
1834,dumbledore,say,
1835,pomfrey,clap,hand
1836,mcgonagall,star,
1837,dumbledore,say,
1838,,understand,this
1839,harry,wake,
1840,pomfrey,come,
1841,harry,dress,
1842,harry,leave,
1843,weasley,stroll,
1844,excellent,fly,
1845,gryffindor,take,lead
1846,,earn,point
1847,harry,say,
1848,harry,force,laugh
1849,,give,come
1850,,light,fire
1851,ron,explain,
1852,harry,start,
1853,harry,say,
1854,dobby,come,
1855,ron,look,
1856,harry,tell,
1857,hermione,listen,
1858,hermione,say,
1859,ron,say,
1860,malfoy,open,chamber
1861,dobby'd,tell,
1862,hermione,say,
1863,ron,say,
1864,,crumple,bag
1865,dobby,stop,
1866,,shake,head
1867,year,move,
1868,,take,turn
1869,trade,sweep,school
1870,longbottom,buy,crystal
1871,neville,say,
1872,mcgonagall,come,
1873,,need,horn
1874,harry,felt,
1875,snape,catch,
1876,one,sneak,
1877,harry,look,
1878,hermione,continue,
1879,harry,smile,
1880,lesson,take,place
1881,lesson,proceed,
1882,cauldron,stand,
1883,snape,prowl,
1884,malfoy,keep,
1885,snape,turn,
1886,harry,duck,
1887,firework,begin,
1888,potion,explode,
1889,people,shriek,
1890,goyle,blunder,
1891,hand,try,
1892,harry,saw,
1893,snape,roar,
1894,harry,try,
1895,harry,saw,
1896,snape,sweep,
1897,harry,arrange,face
1898,snape,look,
1899,harry,tell,ron
1900,hermione,throw,ingredient
1901,ron,say,
1902,harry,say,
1903,harry,walk,
1904,finnigan,beckon,
1905,,start,club
1906,seamus,say,
1907,ron,say,
1908,,read,sign
1909,table,vanish,
1910,more,seem,
1911,hermione,say,
1912,harry,begin,
1913,lockhart,wave,arm
1914,dumbledore,grant,permission
1915,,see,work
1916,lockhart,say,
1917,ron,mutter,
1918,lip,curl,
1919,harry,wonder,
1920,,raise,wand
1921,lockhart,tell,crowd
1922,,cast,spell
1923,neither,aim,
1924,harry,murmur,
1925,snape,cry,
1926,malfoy,cheer,
1927,harry,say,
1928,lockhart,get,
1929,hat,fall,
1930,,lose,idea
1931,snape,look,
1932,lockhart,notice,
1933,lockhart,team,neville
1934,,partner,finnigan
1935,harry,move,
1936,snape,say,
1937,malfoy,come,
1938,,partner,bulstrode
1939,malfoy,strut,
1940,girl,walk,
1941,hermione,give,smile
1942,,face,partner
1943,harry,incline,head
1944,,shout,lockhart
1945,,want,accident
1946,harry,swing,wand
1947,spell,hit,harry
1948,harry,point,wand
1949,jet,hit,malfoy
1950,,say,disarm
1951,harry,hit,
1952,harry,hang,
1953,malfoy,point,wand
1954,leg,begin,
1955,snape,take,charge
1956,haze,hover,
1957,ron,hold,seamus
1958,wand,lay,
1959,lockhart,say,
1960,lockhart,say,
1961,snape,say,
1962,longbottom,cause,devastation
1963,face,go,
1964,lockhart,say,
1965,lockhart,say,
1966,,raise,wand
1967,snape,smirk,
1968,snape,move,
1969,malfoy,smirk,
1970,harry,look,
1971,harry,say,
1972,lockhart,cuff,harry
1973,,drop,wand
1974,lockhart,listen,
1975,malfoy,raise,wand
1976,end,explode,
1977,harry,watch,
1978,snape,say,
1979,,shout,lockhart
1980,snake,fly,foot
1981,snake,slump,
1982,harry,felt,
1983,snape,step,
1984,,felt,tugging
1985,voice,say,
1986,ron,steer,
1987,people,draw,
1988,ron,push,harry
1989,harry,say,
1990,ron,say,
1991,harry,say,
1992,,set,constrictor
1993,constrictor,tell,
1994,ron,repeat,
1995,harry,say,
1996,ron,say,
1997,harry,say,
1998,ron,say,
1999,harry,gap,
2000,,speak,language
2001,ron,shake,head
2002,harry,see,
2003,hermione,say,
2004,mouth,fell,
2005,ron,say,
2006,school,go,
2007,harry,say,
2008,hermione,say,
2009,harry,lay,
2010,,watch,snow
2011,harry,try,
2012,word,come,
2013,harry,think,
2014,hat,put,
2015,voice,say,
2016,harry,turn,
2017,,see,justin
2018,fool,realize,
2019,sprout,want,operation
2020,harry,fret,
2021,hermione,exasperate,
2022,197,wrestle,knight
2023,harry,get,
2024,harry,walk,
2025,mcgonagall,shout,
2026,harry,walk,
2027,harry,see,
2028,,tell,justin
2029,justin,wait,
2030,justin,tell,
2031,girl,say,
2032,,call,slytherin
2033,creevey,annoy,
2034,uncertainly,say,
2035,ernie,lower,voice
2036,one,know,
2037,wizard,survive,curse
2038,,drop,voice
2039,,want,another
2040,lord,compete,
2041,harry,take,
2042,one,look,
2043,harry,say,
2044,ernie,say,
2045,harry,say,
2046,ernie,bite,lip
2047,harry,say,
2048,stubbornly,say,
2049,harry,say,
2050,ernie,say,
2051,harry,say,
2052,ernie,say,
2053,harry,say,
2054,d,like,
2055,,turn,heel
2056,harry,blunder,corridor
2057,rooster,hang,
2058,harry,say,
2059,hagrid,hold,rooster
2060,yeh,look,
2061,harry,bring,
2062,fletchley,lie,
2063,harry,see,
2064,harry,get,
2065,poltergeist,come,
2066,potter,lurk,
2067,peeves,stop,
2068,,spot,justin
2069,ghost,is,
2070,door,fly,
2071,harry,find,
2072,mcgonagall,run,
2073,,use,wand
2074,ernie,yell,
2075,mcgonagall,say,
2076,peeves,love,chaos
2077,peeves,break,
2078,,bark,mcgonagall
2079,mcgonagall,conjure,fan
2080,,fan,nick
2081,this,leave,harry
2082,harry,say,
2083,mcgonagall,say,
2084,harry,fail,
2085,harry,hear,
2086,,step,staircase
2087,mcgonagall,tell,harry
2088,harry,look,
2089,number,stand,
2090,harry,hesitate,
2091,,cast,eye
2092,harry,star,
2093,voice,say,
2094,harry,mutter,
2095,hat,say,
2096,stomach,plummet,
2097,,grab,point
2098,harry,push,
2099,harry,back,
2100,noise,make,
2101,harry,star,
2102,harry,think,
2103,harry,think,
2104,harry,yell,
2105,,give,shriek
2106,door,open,
2107,dumbledore,come,
2108,harry,gasp,
2109,dumbledore,smile,
2110,phoenixes,burst,
2111,harry,look,
2112,dumbledore,say,
2113,harry,forget,
2114,dumbledore,speak,door
2115,office,fly,
2116,balaclava,perch,
2117,hagrid,say,
2118,dumbledore,try,
2119,yeh've,get,boy
2120,dumbledore,say,
2121,hagrid,say,
2122,harry,repeat,
2123,dumbledore,say,
2124,harry,wait,
2125,harry,know,
2126,harry,say,
2127,attack,turn,
2128,power,harm,
2129,ron,tell,harry
2130,crabbe,sign,
2131,fred,find,
2132,,make,way
2133,fred,say,
2134,george,say,
2135,ginny,find,
2136,antic,seem,
2137,ron,say,
2138,hermione,say,
2139,,get,truth
2140,term,end,
2141,harry,find,
2142,,play,snap
2143,fred,choose,
2144,percy,spend,time
2145,morning,dawn,
2146,ron,say,
2147,hermione,say,
2148,harry,sit,
2149,hermione,say,
2150,hedwig,swoop,
2151,harry,say,
2152,,nibble,ear
2153,,send,toothpick
2154,ron,give,book
2155,harry,open,present
2156,,read,card
2157,one,fail,
2158,hall,look,
2159,mistletoe,crisscross,ceiling
2160,dumbledore,lead,
2161,percy,keep,
2162,harry,care,
2163,malfoy,get,comeuppance
2164,harry,finish,helping
2165,,hold,cake
2166,,fill,these
2167,,pull,few
2168,harry,look,
2169,that,go,
2170,harry,say,
2171,,rip,hair
2172,hermione,say,
2173,,leave,this
2174,ron,turn,
2175,harry,perch,cake
2176,ron,whisper,
2177,,stuff,cake
2178,both,chew,
2179,part,hide,
2180,harry,yank,couple
2181,head,pull,several
2182,,steal,shoe
2183,harry,knock,
2184,,hear,gloop
2185,tumbler,stand,
2186,hermione,ask,
2187,harry,show,hair
2188,hermione,say,
2189,,need,size
2190,three,star,
2191,potion,look,
2192,hermione,say,
2193,,reread,page
2194,book,say,
2195,ron,whisper,
2196,hermione,ladle,dollop
2197,,shake,hair
2198,potion,hiss,
2199,,turn,sort
2200,ron,say,
2201,hermione,say,
2202,harry,drop,hair
2203,,turn,color
2204,ron,say,
2205,,take,stall
2206,harry,slip,
2207,ron,come,
2208,harry,drink,potion
2209,feeling,come,
2210,knuckle,bulge,
2211,shoulder,stretch,
2212,harry,lay,facedown
2213,,kick,shoe
2214,,pull,robe
2215,grunt,come,
2216,harry,unlock,door
2217,goyle,star,
2218,harry,scratch,
2219,door,open,
2220,ron,say,
2221,harry,say,
2222,ron,say,
2223,voice,answer,
2224,harry,look,
2225,ron,say,
2226,harry,say,
2227,harry,look,
2228,five,pass,
2229,harry,open,door
2230,harry,mutter,
2231,crabbe,hold,
2232,,mutter,harry
2233,ron,say,
2234,word,leave,mouth
2235,ron,say,
2236,,forget,way
2237,,beg,pardon
2238,harry,hurry,
2239,,hear,movement
2240,ron,say,
2241,figure,emerge,
2242,heart,sink,
2243,ron,say,
2244,percy,look,
2245,,say,stiffly
2246,ron,say,
2247,percy,say,
2248,ron,point,
2249,voice,echo,
2250,malfoy,glance,
2251,percy,look,
2252,,like,attitude
2253,malfoy,sneer,
2254,harry,say,
2255,ron,correct,
2256,malfoy,say,
2257,,give,laugh
2258,harry,exchange,look
2259,malfoy,damp,wall
2260,harry,say,
2261,malfoy,march,
2262,fire,crackle,
2263,malfoy,say,
2264,harry,sit,
2265,malfoy,come,
2266,harry,saw,
2267,,read,clip
2268,weasley,fin,galleons
2269,malfoy,call,
2270,malfoy,tell,reporter
2271,,set,ghoul
2272,malfoy,say,
2273,harry,say,
2274,malfoy,say,
2275,,snap,malfoy
2276,ron,grunt,
2277,malfoy,say,
2278,father,say,
2279,,love,born
2280,never've,let,
2281,malfoy,start,
2282,,lick,shoe
2283,,drop,hand
2284,harry,force,
2285,malfoy,say,
2286,people,think,
2287,harry,wait,
2288,malfoy,say,
2289,jaw,drop,
2290,,snap,malfoy
2291,father,tell,
2292,mudblood,die,
2293,ron,clench,fist
2294,harry,shoot,look
2295,malfoy,say,
2296,malfoy,say,
2297,,get,lot
2298,harry,try,
2299,malfoy,say,
2300,,find,much
2301,,get,stuff
2302,,get,chamber
2303,ron,say,
2304,malfoy,look,
2305,ron,blush,
2306,ron,turn,
2307,ron,grunt,
2308,,crash,step
2309,,sprint,staircase
2310,ron,pant,
2311,,do,attack
2312,harry,check,face
2313,,put,glass
2314,,get,load
2315,hermione,squeak,
2316,harry,look,
2317,ron,say,
2318,myrtle,glide,
2319,harry,see,
2320,,hear,slide
2321,robe,pull,
2322,uncertainly,say,
2323,,get,nose
2324,hermione,let,
2325,eye,turn,
2326,ron,say,
2327,myrtle,say,
2328,harry,say,
2329,pomfrey,ask,question
2330,,take,time
2331,myrtle,speed,
2332,ermione,remain,
2333,student,file,
2334,pomfrey,take,curtain
2335,harry,go,
2336,,bring,homework
2337,ron,say,
2338,briskly,say,
2339,194,go,
2340,harry,say,
2341,ron,say,
2342,,ask,harry
2343,hermione,say,
2344,,wish,recovery
2345,ron,look,
2346,ron,say,
2347,snape,give,
2348,harry,think,
2349,ron,say,
2350,harry,mutter,
2351,ron,say,
2352,,get,enough
2353,footstep,recede,
2354,,poke,head
2355,flood,stretch,corridor
2356,ron,say,
2357,harry,say,
2358,myrtle,cry,
2359,harry,say,
2360,,glugged,myrtle
2361,harry,wad,
2362,myrtle,shout,
2363,harry,say,
2364,,say,thing
2365,myrtle,puff,
2366,,ask,harry
2367,myrtle,say,
2368,harry,look,
2369,book,lay,
2370,harry,step,
2371,harry,say,
2372,ron,say,
2373,harry,say,
2374,ron,say,
2375,harry,say,
2376,book,lay,
2377,harry,saw,
2378,,make,name
2379,ron,say,
2380,,know,name
2381,riddle,get,award
2382,,know,that
2383,harry,say,
2384,ron,say,
2385,harry,peel,page
2386,ron,say,
2387,harry,turn,
2388,thoughtfufly,say,
2389,,buy,diary
2390,ron,say,
2391,,drop,voice
2392,harry,pocket,
2393,hermione,leave,wing
2394,harry,show,diary
2395,hermione,say,
2396,ron,say,
2397,harry,say,
2398,ron,say,
2399,,get,o.wl.s
2400,,do,favor
2401,harry,tell,
2402,ron,say,
2403,ron,say,
2404,hermione,say,
2405,hermione,snap,
2406,diary,tell,
2407,ron,say,
2408,hermione,pull,wand
2409,,tap,diary
2410,hermione,shove,hand
2411,ron,say,
2412,riddle,get,diary
2413,harry,explain,
2414,,have,friend
2415,,carry,detail
2416,ron,say,
2417,,find,name
2418,ron,say,
2419,hermione,say,
2420,sun,begin,
2421,mood,grow,
2422,harry,hear,
2423,harry,think,
2424,macmillan,take,view
2425,lockhart,seem,
2426,harry,overhear,
2427,culprit,know,
2428,,say,more
2429,,tap,nose
2430,idea,become,
2431,harry,have,sleep
2432,confetti,fall,
2433,harry,go,
2434,harry,ask,
2435,ron,point,
2436,lockhart,wave,
2437,teacher,look,
2438,harry,see,
2439,snape,look,
2440,lockhart,shout,
2441,,thank,people
2442,,take,liberty
2443,lockhart,clap,hand
2444,,march,dwarf
2445,fun,stop,
2446,,ask,snape
2447,flitwick,know,more
2448,flitwick,bury,face
2449,ron,say,
2450,hermione,become,
2451,dwarf,keep,
2452,,shout,dwarf
2453,harry,try,
2454,dwarf,cut,way
2455,harry,hiss,
2456,,grunt,dwarf
2457,harry,snarl,
2458,bag,split,
2459,book,spill,
2460,harry,scramble,
2461,cold,come,
2462,harry,start,
2463,harry,try,
2464,hero,give,gold
2465,harry,saw,stoop
2466,harry,say,
2467,malfoy,say,
2468,238,notice,year
2469,hush,fell,
2470,ginny,star,
2471,percy,say,
2472,malfoy,say,
2473,percy,say,
2474,,pull,wand
2475,malfoy,find,shoot
2476,ron,catch,
2477,percy,say,
2478,malfoy,look,
2479,ginny,cover,face
2480,ron,pull,wand
2481,ron,need,
2482,bubble,blossom,
2483,harry,go,
2484,harry,sit,
2485,,pull,bottle
2486,ink,shine,
2487,harry,load,quill
2488,word,shine,
2489,,come,word
2490,word,fade,
2491,harry,scrawl,
2492,harry,write,
2493,heart,hammer,
2494,reply,come,
2495,,catch,person
2496,,give,trophy
2497,monster,live,
2498,harry,upset,bottle
2499,reply,come,
2500,quill,suspend,
2501,riddle,mean,
2502,,saw,word
2503,harry,pause,
2504,page,begin,
2505,harry,saw,
2506,wizard,read,letter
2507,harry,see,man
2508,wizard,look,
2509,harry,draw,
2510,wizard,ignore,
2511,harry,raise,voice
2512,wizard,fold,letter
2513,wizard,go,
2514,harry,look,
2515,wizard,say,
2516,boy,enter,
2517,badge,glint,
2518,headmaster,say,
2519,riddle,say,
2520,dippet,say,
2521,,read,letter
2522,riddle,say,
2523,dipper,say,
2524,riddle,say,
2525,d,stay,
2526,dippet,say,
2527,riddle,say,
2528,riddle,say,
2529,mother,die,
2530,dipper,cluck,tongue
2531,,mean,attack
2532,riddle,say,
2533,headmaster,say,
2534,ministry,talk,
2535,eye,widen,
2536,sir,mean,
2537,dippet,say,
2538,riddle,say,
2539,dippet,sink,
2540,riddle,slide,
2541,harry,follow,
2542,riddle,stop,
2543,harry,tell,
2544,forehead,furrow,
2545,,see,person
2546,harry,gap,
2547,riddle,say,
2548,dumbledore,say,
2549,,roam,corridor
2550,riddle,watch,
2551,riddle,lead,
2552,riddle,edge,
2553,head,incline,
2554,harry,hear,
2555,riddle,jump,
2556,harry,step,
2557,,see,outline
2558,riddle,say,
2559,boy,slam,shut
2560,,doin',yer
2561,riddle,step,
2562,monster,make,pet
2563,,kill,one
2564,boy,say,
2565,harry,hear,rustling
2566,riddle,say,
2567,,roar,boy
2568,riddle,say,
2569,spell,light,corridor
2570,gleam,raise,wand
2571,thing,bowl,
2572,,raise,wand
2573,harry,sit,
2574,ron,say,
2575,hagrid,open,chamber
2576,harry,know,
2577,,christen,fluffy
2578,harry,wish,
2579,ron,make,
2580,hermione,say,
2581,d'you,think,
2582,ron,ask,
2583,harry,say,
2584,attack,stop,
2585,riddle,get,award
2586,ron,try,tack
2587,riddle,sound,
2588,hermione,say,
2589,harry,say,
2590,,blame,214
2591,harry,say,
2592,three,fell,
2593,hermione,voice,question
2594,ron,say,
2595,peeves,get,
2596,macmillan,ask,harry
2597,this,make,
2598,,tell,harry
2599,time,come,
2600,,tell,harry
2601,harry,say,
2602,ron,say,
2603,,keep,subject
2604,ron,say,
2605,,send,letter
2606,thomas,end,
2607,hermione,take,advice
2608,harry,smile,
2609,people,say,
2610,,choose,subject
2611,wood,insist,
2612,session,get,
2613,,meet,longbottom
2614,neville,push,
2615,cloak,lay,
2616,,pull,poster
2617,harry,walk,
2618,,pull,blanket
2619,dean,swear,
2620,harry,say,
2621,ron,examine,robe
2622,pocket,hang,
2623,ron,say,
2624,harry,start,
2625,harry,jerk,head
2626,hermione,look,
2627,,know,password
2628,harry,say,
2629,wood,say,
2630,,need,breakfast
2631,harry,star,table
2632,hermione,urge,
2633,,set,foot
2634,,shout,aloud
2635,harry,say,
2636,ron,shake,head
2637,hermione,clap,hand
2638,loads,shake,head
2639,ron,say,
2640,harry,stand,
2641,ron,say,
2642,team,walk,
2643,hooch,release,ball
2644,hufflepuffs,stand,
2645,harry,mount,broom
2646,heart,drop,
2647,mcgonagall,call,
2648,mcgonagall,ignore,
2649,,lower,megaphone
2650,harry,saw,
2651,mcgonagall,object,
2652,others,look,
2653,harry,follow,mcgonagall
2654,mcgonagall,say,
2655,mcgonagall,push,door
2656,pomfrey,bend,
2657,harry,recognize,
2658,ron,groan,
2659,hermione,lay,
2660,mcgonagall,say,
2661,,hold,mirror
2662,harry,shake,head
2663,mcgonagall,say,
2664,student,return,
2665,gryffindors,pack,
2666,,roll,parchment
2667,friend,say,
2668,any,notice,
2669,stuff,come,
2670,,chuck,slytherins
2671,weasley,sit,
2672,george,tell,harry
2673,riddle,turn,hagrid
2674,harry,know,
2675,ron,say,
2676,d'you,think,
2677,harry,say,
2678,mcgonagall,say,
2679,harry,say,
2680,,ust,cloak
2681,,march,corridor
2682,cloak,stop,
2683,snape,sneeze,
2684,hagrid,fling,
2685,face,aim,crossbow
2686,boarhound,bark,
2687,,doin','re
2688,harry,say,
2689,hagrid,mutter,
2690,,extinguish,fire
2691,harry,say,
2692,hagrid,say,
2693,,pour,mug
2694,hagrid,drop,fruitcake
2695,harry,exchange,look
2696,hagrid,check,
2697,,carry,bowler
2698,ron,breathe,
2699,harry,elbow,ron
2700,hagrid,go,
2701,fudge,say,
2702,things've,go,
2703,ministry,get,
2704,hagrid,say,
2705,fudge,say,
2706,ministry,get,
2707,dumbledore,say,
2708,harry,see,
2709,fudge,say,
2710,,do,duty
2711,hagrid,say,
2712,fudge,say,
2713,,croak,hagrid
2714,dumbledore,answer,
2715,,let,gasp
2716,malfoy,stride,
2717,fang,start,
2718,hagrid,say,
2719,malfoy,say,
2720,dumbledore,say,
2721,malfoy,say,
2722,,find,signature
2723,fudge,say,
2724,dumbledore,suspend,thing
2725,malfoy,say,
2726,dumbledore,fail,
2727,fudge,say,
2728,malfoy,say,
2729,twelve,vote,
2730,ter,threaten,blackmail
2731,malfoy,say,
2732,yeh,take,dumbledore
2733,,stand,chance
2734,dumbledore,say,
2735,hagrid,growl,
2736,dumbledore,take,eye
2737,sky,turn,
2738,scene,look,
2739,harry,try,
2740,pomfrey,tell,
2741,fear,spread,
2742,that,look,
2743,corridor,sound,
2744,harry,repeat,word
2745,,leave,school
2746,harry,look,
2747,most,seem,
2748,person,seem,
2749,malfoy,strut,
2750,harry,realize,
2751,snape,sweep,
2752,malfoy,say,
2753,snape,say,
2754,malfoy,say,
2755,,tell,father
2756,snape,smirk,
2757,malfoy,go,
2758,one,die,
2759,attempt,go,
2760,ron,growl,
2761,ron,try,
2762,,make,way
2763,sprout,set,
2764,harry,go,
2765,ernie,take,breath
2766,,hold,hand
2767,ernie,come,
2768,ernie,say,
2769,ron,say,
2770,ernie,ask,
2771,harry,say,
2772,harry,spot,
2773,spider,scuttle,
2774,harry,hit,ron
2775,harry,point,spider
2776,ron,say,
2777,ernie,listen,
2778,eye,narrow,
2779,ron,look,
2780,sprout,escort,class
2781,harry,lag,others
2782,harry,tell,ron
2783,,take,fang
2784,ron,say,
2785,harry,say,
2786,harry,enter,
2787,lockhart,bound,
2788,teacher,look,
2789,people,swap,look
2790,danger,pass,
2791,thomas,say,
2792,lockhart,say,
2793,ron,say,
2794,lockhart,say,
2795,ron,start,
2796,harry,mutter,
2797,ron,read,message
2798,sight,seem,
2799,harry,go,
2800,fred,challenge,harry
2801,harry,keep,
2802,fred,go,
2803,harry,wait,
2804,,reach,hall
2805,ron,say,
